Fecha,Almacen,Categoria,Sub_categoria1,Sub_categoria2,Sub_categoria3,Sub_categoria4,Sub_categoria5,Nombre,Marca,Referencia,Url,Item_id,Url_Comentarios,Url_Interacciones,Precio_hoy,Vendidos,Tienda,Comentarios,Calificacion
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi smart band 6 original sellado,xiaomi,mi smart band 6,https://articulo.mercadolibre.com.co/MCO-644109141-xiaomi-mi-smart-band-6-original-sellado-_JM,MCO644109141,,,199900,3,,64,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,bizel anillo samsung gear s3 galaxy watch 46 varios modelos,sin marca,smv700,https://articulo.mercadolibre.com.co/MCO-531591697-bizel-anillo-samsung-gear-s3-galaxy-watch-46-varios-modelos-_JM,MCO531591697,,https://articulo.mercadolibre.com.co/noindex/questions/MCO531591697?,29900,62,,47,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,huawei,,protector reloj huawei gt2 42mm full cover edge transparente,huawei,gt 2,https://articulo.mercadolibre.com.co/MCO-606695754-protector-reloj-huawei-gt2-42mm-full-cover-edge-transparente-_JM,MCO606695754,,,17000,10,,22,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,combo banda y vidrio smartwatch huawei gt2 46mm,optimus technology,huawei gt,https://articulo.mercadolibre.com.co/MCO-550795938-combo-banda-y-vidrio-smartwatch-huawei-gt2-46mm-_JM,MCO550795938,,https://articulo.mercadolibre.com.co/noindex/questions/MCO550795938?,72900,7,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,smartwatch reloj inteligente android y iphone,119 plus,2020,https://articulo.mercadolibre.com.co/MCO-603054799-smartwatch-reloj-inteligente-android-y-iphone-_JM,MCO603054799,,,45000,7,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,baterias,,,bateria  pila dz09  a1 reloj inteligente smartwatch 380mah,,,https://articulo.mercadolibre.com.co/MCO-579697010-bateria-pila-dz09-a1-reloj-inteligente-smartwatch-380mah-_JM,MCO579697010,,https://articulo.mercadolibre.com.co/noindex/questions/MCO579697010?,13841,52,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,protector pantalla compatible apple watch+ pulso en silicona,compatible con apple watch,iwatch,https://articulo.mercadolibre.com.co/MCO-558185133-protector-pantalla-compatible-apple-watch-pulso-en-silicona-_JM,MCO558185133,,,38848,5,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,skmei,,reloj smartwatch skmei 1250 bluetooth podometro negro,skmei,1250,https://articulo.mercadolibre.com.co/MCO-495094653-reloj-smartwatch-skmei-1250-bluetooth-podometro-negro-_JM,MCO495094653,,https://articulo.mercadolibre.com.co/noindex/questions/MCO495094653?,159900,14,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj inteligente  smart watch deportivo sumergible presion,haplazcom,q520,https://articulo.mercadolibre.com.co/MCO-528875881-reloj-inteligente-smart-watch-deportivo-sumergible-presion-_JM,MCO528875881,,https://articulo.mercadolibre.com.co/noindex/questions/MCO528875881?,160000,28,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,protectores de pantalla,,,protector bumper original rhinoshield apple watch 44mm,rhinoshield,crash guard,https://articulo.mercadolibre.com.co/MCO-581992877-protector-bumper-original-rhinoshield-apple-watch-44mm-_JM,MCO581992877,,https://articulo.mercadolibre.com.co/noindex/questions/MCO581992877?,59900,34,,7,5
2021/08/18,Mercado Libre,Telefonia,relojes y joyas,relojes,smartwatches,huawei,,protector pantalla ceramico huawei watch fit,huawei,protector ceramico irrompible,https://articulo.mercadolibre.com.co/MCO-620775683-protector-pantalla-ceramico-huawei-watch-fit-_JM,MCO620775683,,,13900,4,,97,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,manilla para samsung galaxy watch3 45mm,generica,galaxy watch3,https://articulo.mercadolibre.com.co/MCO-583395734-manilla-para-samsung-galaxy-watch3-45mm-_JM,MCO583395734,,https://articulo.mercadolibre.com.co/noindex/questions/MCO583395734?,13000,17,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,lemfo,,reloj inteligente lemfo ritmo cardiaco presion arterial ip68,lemfo,smart watch linterna ip68,https://articulo.mercadolibre.com.co/MCO-602114026-reloj-inteligente-lemfo-ritmo-cardiaco-presion-arterial-ip68-_JM,MCO602114026,,,360000,5,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,samsung,,reloj inteligente con camara para samsung s5,samsung,,https://articulo.mercadolibre.com.co/MCO-573004333-reloj-inteligente-con-camara-para-samsung-s5-_JM,MCO573004333,,https://articulo.mercadolibre.com.co/noindex/questions/MCO573004333?,127900,1,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,fitbit,,pulso repuesto correa fitbit flex 2 pulsera inteligente smar,fitbit,flex 2,https://articulo.mercadolibre.com.co/MCO-593601410-pulso-repuesto-correa-fitbit-flex-2-pulsera-inteligente-smar-_JM,MCO593601410,,,45300,4,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj inteligente para control de ejercio kw10 mujer version,melanda,fitness ar654,https://articulo.mercadolibre.com.co/MCO-528254241-reloj-inteligente-para-control-de-ejercio-kw10-mujer-version-_JM,MCO528254241,,https://articulo.mercadolibre.com.co/noindex/questions/MCO528254241?,218153,25,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,pulso garmin fenix 6x 5x 3hr banda silicona + herramienta,smartband,6x 5x 3hr fenix 2/1 plus,https://articulo.mercadolibre.com.co/MCO-580270561-pulso-garmin-fenix-6x-5x-3hr-banda-silicona-herramienta-_JM,MCO580270561,,,45000,8,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,10 correas manillas pulseras pulso xiaomi mi band 4 / 3,generica,mi band 4 / mi band 3,https://articulo.mercadolibre.com.co/MCO-621037657-10-correas-manillas-pulseras-pulso-xiaomi-mi-band-4-3-_JM,MCO621037657,,,49900,12,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,smartwatch reloj inteligente w26 plus serie 6 llamada bt,w26 plus,w26+ plus,https://articulo.mercadolibre.com.co/MCO-639319625-smartwatch-reloj-inteligente-w26-plus-serie-6-llamada-bt-_JM,MCO639319625,,https://articulo.mercadolibre.com.co/noindex/questions/MCO639319625?,114999,11,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,samsung,,correa pulsera banda de colores para samsung gear 2 r380,samsung,2,https://articulo.mercadolibre.com.co/MCO-477169823-correa-pulsera-banda-de-colores-para-samsung-gear-2-r380-_JM,MCO477169823,,https://articulo.mercadolibre.com.co/noindex/questions/MCO477169823?,45900,36,,,0
2021/08/18,Mercado Libre,Telefonia,relojes y joyas,relojes,smartwatches,lokmat,,lokmat attack  reloj inteligente tactil de 128 pulgadas pa,lokmat,attack,https://articulo.mercadolibre.com.co/MCO-615028122-lokmat-attack-reloj-inteligente-tactil-de-128-pulgadas-pa-_JM,MCO615028122,,,234676,4,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,compatible con apple watch band 42mm 44mm correa de repues,ouheng,,https://articulo.mercadolibre.com.co/MCO-567227142-compatible-con-apple-watch-band-42mm-44mm-correa-de-repues-_JM,MCO567227142,,,122000,2,,,0
